title,doi,openalex_id,year,confidence_tier,source_link,pdf_url,status,mention_count,matched_terms,match_strength,discovery_source,expectation,scan_method,error
Higher-order functional inequalities related to the clamped 1-biharmonic operator,10.1007/s10231-014-0447-x,https://openalex.org/W2063059499,2014.0,medium,https://link.springer.com/content/pdf/10.1007/s10231-014-0447-x.pdf,https://link.springer.com/article/10.1007/s10231-014-0447-x,no_matches,0,,,channel_a:CLAMPS-1,,html_scrape,
Hyperglycemic Clamp and Oral Glucose Tolerance Test for 3-Year Prediction of Clinical Onset in Persistently Autoantibody-Positive Offspring and Siblings of Type 1 Diabetic Patients,10.1210/jc.2014-2035,https://openalex.org/W2035778735,2014.0,medium,https://doi.org/10.1210/jc.2014-2035,https://doi.org/10.1210/jc.2014-2035,no_matches,0,,,channel_a:CLAMPS-2,,html_scrape,
IEA-Task 31 WAKEBENCH: Towards a protocol for wind farm flow model evaluation. Part 1: Flow-over-terrain models,10.1088/1742-6596/524/1/012105,https://openalex.org/W2088868298,2014.0,medium,https://doi.org/10.1088/1742-6596/524/1/012105,https://iopscience.iop.org/article/10.1088/1742-6596/524/1/012105,no_matches,0,,,channel_d:Patrick Moriarty,,html_scrape,
IEA-Task 31 WAKEBENCH: Towards a protocol for wind farm flow model evaluation. Part 2: Wind farm wake models,10.1088/1742-6596/524/1/012185,https://openalex.org/W2084692647,2014.0,medium,https://doi.org/10.1088/1742-6596/524/1/012185,https://iopscience.iop.org/article/10.1088/1742-6596/524/1/012185,no_matches,0,,,channel_d:Patrick Moriarty,,html_scrape,
Impact of atmospheric boundary layer depth variability and wind reversal on the diurnal variability of aerosol concentration at a valley site,10.1016/j.scitotenv.2014.07.067,https://openalex.org/W2069379078,2014.0,medium,https://doi.org/10.1016/j.scitotenv.2014.07.067,https://doi.org/10.1016/j.scitotenv.2014.07.067,no_matches,0,,,channel_d:Temple R. Lee,,html_scrape,
Improving the accuracy of walking piezo motors,10.1063/1.4878624,https://openalex.org/W2086047749,2014.0,medium,https://aip.scitation.org/doi/pdf/10.1063/1.4878624,https://doi.org/10.1063/1.4878624,no_matches,0,,,channel_a:CLAMPS-2,,html_scrape,
Incorporating dynamic root growth enhances the performance of Noah-MP at two contrasting winter wheat field sites,10.1002/2013wr014634,https://openalex.org/W2060097097,2014.0,medium,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/2013WR014634,https://onlinelibrary.wiley.com/doi/full/10.1002/2013wr014634,no_matches,0,,,channel_d:Volker Wulfmeyer,,html_scrape,
Inhibition of KCa3.1 by depolarisation and 2-aminoethoxydiphenyl borate (2-APB) during Ca2+ release activated Ca2+ (CRAC) entry in human erythroleukemia (HEL) cells: Implications for the interpretation of 2-APB inhibition of CRAC entry,10.1016/j.ceca.2014.12.009,https://openalex.org/W2060599334,2014.0,medium,https://doi.org/10.1016/j.ceca.2014.12.009,https://doi.org/10.1016/j.ceca.2014.12.009,no_matches,0,,,channel_a:CLAMPS-2,,html_scrape,
"Integrating microfluidic generation, handling and analysis of biomimetic giant unilamellar vesicles",10.1039/c4lc00199k,https://openalex.org/W1995636866,2014.0,medium,https://pubs.rsc.org/en/content/articlepdf/2014/lc/c4lc00199k,https://doi.org/10.1039/c4lc00199k,no_matches,0,,,channel_a:CLAMPS-2,,html_scrape,
Limiting Sobolev inequalities and the 1-biharmonic operator,10.1515/anona-2014-0007,https://openalex.org/W2314482576,2014.0,medium,https://www.degruyter.com/document/doi/10.1515/anona-2014-0007/pdf,https://doi.org/10.1515/anona-2014-0007,no_matches,0,,,channel_a:CLAMPS-1,,html_scrape,
Looking through the haze: evaluating the CALIPSO level 2 aerosol optical depth using airborne high spectral resolution lidar data,10.5194/amt-7-4317-2014,https://openalex.org/W2010407021,2014.0,medium,https://amt.copernicus.org/articles/7/4317/2014/amt-7-4317-2014.pdf,https://amt.copernicus.org/articles/7/4317/2014/amt-7-4317-2014.html,mentions_found,1,lidar retrieval,contextual,channel_e:PECAN,,html_scrape,
Modeling pain in vitro using nociceptor neurons reprogrammed from fibroblasts,10.1038/nn.3886,https://openalex.org/W1988635251,2014.0,medium,https://www.nature.com/articles/nn.3886.pdf,https://doi.org/10.1038/nn.3886,error,0,,,channel_a:CLAMPS-2,,html_scrape,"Timeout 25000ms exceeded.
=========================== logs ===========================
""load"" event fired
============================================================"
"Multi-platform Observations Characterizing the Afternoon-to-Evening Transition of the Planetary Boundary Layer in Northern Alabama, USA",10.1007/s10546-014-9988-1,https://openalex.org/W1998466302,2014.0,medium,https://link.springer.com/content/pdf/10.1007/s10546-014-9988-1.pdf,https://link.springer.com/article/10.1007/s10546-014-9988-1,error,0,,,channel_e:PECAN,,html_scrape,"Timeout 25000ms exceeded.
=========================== logs ===========================
""load"" event fired
============================================================"
Nonlinear Progressive Damage Analysis of Notched or Bolted Fibre-Reinforced Polymer (FRP) Laminates Based on a Three-Dimensional Strain Failure Criterion,10.3390/polym6040949,https://openalex.org/W1967459223,2014.0,medium,https://www.mdpi.com/2073-4360/6/4/949/pdf?version=1396343338,https://www.mdpi.com/2073-4360/6/4/949/full?version=1396343338,no_matches,0,,,channel_a:CLAMPS-2,,html_scrape,
Observations of rapid aerosol optical depth enhancements in the vicinity of polluted cumulus clouds,10.5194/acp-14-11633-2014,https://openalex.org/W1993408847,2014.0,medium,https://acp.copernicus.org/articles/14/11633/2014/acp-14-11633-2014.pdf,https://acp.copernicus.org/articles/14/11633/2014/acp-14-11633-2014.html,no_matches,0,,,channel_e:PECAN,,html_scrape,
On the use of GDQ for vibration characteristic of non-homogeneous orthotropic rectangular plates of bilinearly varying thickness,10.1007/s00707-014-1272-4,https://openalex.org/W1971466710,2014.0,medium,https://doi.org/10.1007/s00707-014-1272-4,https://link.springer.com/article/10.1007/s00707-014-1272-4,no_matches,0,,,channel_a:CLAMPS-2,,html_scrape,
Profiles of second- to third-order moments of turbulent temperature fluctuations in the convective boundary layer: first measurements with Rotational Raman Lidar,10.5194/acpd-14-29019-2014,https://openalex.org/W4254408329,2014.0,medium,https://doi.org/10.5194/acpd-14-29019-2014,https://acpd.copernicus.org/articles/14/29019/2014/acpd-14-29019-2014.html,error,0,,,channel_d:Volker Wulfmeyer,,html_scrape,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://acpd.copernicus.org/articles/14/29019/2014/acpd-14-29019-2014.html
Call log:
  - navigating to ""https://acpd.copernicus.org/articles/14/29019/2014/acpd-14-29019-2014.html"", waiting until ""domcontentloaded""
"
Quantifying Wind Turbine Wake Characteristics from Scanning Remote Sensor Data,10.1175/jtech-d-13-00104.1,https://openalex.org/W2001035594,2014.0,medium,https://doi.org/10.1175/jtech-d-13-00104.1,https://journals.ametsoc.org/doi/full/10.1175/jtech-d-13-00104.1,no_matches,0,,,channel_d:Julie K. Lundquist,,html_scrape,
Radar data assimilation experiments using the IPM WRF Rapid Update Cycle,10.1127/0941-2948/2014/0513,https://openalex.org/W2606021887,2014.0,medium,https://doi.org/10.1127/0941-2948/2014/0513,https://doi.org/10.1127/0941-2948/2014/0513,no_matches,0,,,channel_d:Volker Wulfmeyer,,html_scrape,
"Re-evaluation of the Genus<i>Antrodia</i>(Polyporales, Basidiomycota) in Korea",10.5941/myco.2014.42.2.114,https://openalex.org/W1969612232,2014.0,medium,https://www.tandfonline.com/doi/pdf/10.5941/MYCO.2014.42.2.114?needAccess=true,https://doi.org/10.5941/myco.2014.42.2.114,no_matches,0,,,channel_a:CLAMPS-2,,html_scrape,
Refined 2-D theories for free vibration analysis of annular plates: Unified Ritz formulation and numerical assessment,10.1016/j.compstruc.2014.10.015,https://openalex.org/W2477277058,2014.0,medium,https://www.sciencedirect.com/science/article/pii/S0045794914002442,https://doi.org/10.1016/j.compstruc.2014.10.015,no_matches,0,,,channel_a:CLAMPS-1,,html_scrape,
Regional characteristics of the relationship between columnar AOD and surface PM 2.5 : Application of lidar aerosol extinction profiles over Baltimore–Washington Corridor during DISCOVER-AQ,10.1016/j.atmosenv.2014.11.034,https://openalex.org/W2004348828,2014.0,medium,https://doi.org/10.1016/j.atmosenv.2014.11.034,https://doi.org/10.1016/j.atmosenv.2014.11.034,no_matches,0,,,channel_e:PECAN,,html_scrape,
Regional climate modeling on European scales: a joint standard evaluation of the EURO-CORDEX RCM ensemble,10.5194/gmd-7-1297-2014,https://openalex.org/W2149900683,2014.0,medium,https://gmd.copernicus.org/articles/7/1297/2014/gmd-7-1297-2014.pdf,https://gmd.copernicus.org/articles/7/1297/2014/gmd-7-1297-2014.html,no_matches,0,,,channel_d:Volker Wulfmeyer,,html_scrape,
Regional climate modeling on European scales: a joint standard evaluation of the EURO-CORDEX RCM ensemble,10.5194/gmdd-7-217-2014,https://openalex.org/W3084610382,2014.0,medium,https://doi.org/10.5194/gmdd-7-217-2014,https://gmdd.copernicus.org/articles/7/217/2014/gmdd-7-217-2014.html,error,0,,,channel_d:Volker Wulfmeyer,,html_scrape,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://gmdd.copernicus.org/articles/7/217/2014/gmdd-7-217-2014.html
Call log:
  - navigating to ""https://gmdd.copernicus.org/articles/7/217/2014/gmdd-7-217-2014.html"", waiting until ""domcontentloaded""
"
"SU-8 microcantilever with an aperture, fluidic channel, and sensing mechanisms for biological and other applications",10.1117/1.jmm.13.3.030501,https://openalex.org/W2143519752,2014.0,medium,https://www.spiedigitallibrary.org/journals/journal-of-micro-nanolithography-mems-and-moems/volume-13/issue-3/030501/SU-8-microcantilever-with-an-aperture-fluidic-channel-and-sensing/10.1117/1.JMM.13.3.030501.pdf,https://doi.org/10.1117/1.jmm.13.3.030501,error,0,,,channel_a:CLAMPS-1,,html_scrape,Insufficient article text from https://doi.org/10.1117/1.jmm.13.3.030501
Separating mixtures of aerosol types in airborne High Spectral Resolution Lidar data,10.5194/amt-7-419-2014,https://openalex.org/W2135598763,2014.0,medium,https://amt.copernicus.org/articles/7/419/2014/amt-7-419-2014.pdf,https://amt.copernicus.org/articles/7/419/2014/amt-7-419-2014.html,no_matches,0,,,channel_e:PECAN,,html_scrape,
Silicone Rubber and Microcrystalline Cellulose Composites with Antimicrobial Properties,10.5755/j01.ms.20.1.4397,https://openalex.org/W2053511096,2014.0,medium,https://matsc.ktu.lt/index.php/MatSc/article/download/4397/3510,https://doi.org/10.5755/j01.ms.20.1.4397,no_matches,0,,,channel_a:CLAMPS-2,,html_scrape,
Simulation of semi-arid biomass plantations and irrigation using the WRF-NOAH model – a comparison with observations from Israel,10.5194/hess-18-1761-2014,https://openalex.org/W2136832811,2014.0,medium,https://hess.copernicus.org/articles/18/1761/2014/hess-18-1761-2014.pdf,https://hess.copernicus.org/articles/18/1761/2014/hess-18-1761-2014.html,no_matches,0,,,channel_d:Volker Wulfmeyer,,html_scrape,
The Effect of Various Actuator-Line Modeling Approaches on Turbine-Turbine Interactions and Wake-Turbulence Statistics in Atmospheric Boundary-Layer Flow,10.2514/6.2014-0710,https://openalex.org/W2325618824,2014.0,medium,https://doi.org/10.2514/6.2014-0710,https://doi.org/10.2514/6.2014-0710,no_matches,0,,,channel_d:Patrick Moriarty,,html_scrape,
The Impact of Glaciogenic Seeding on Snowfall from Shallow Orographic Clouds over the Medicine Bow Mountains in Wyoming,10.54782/jwm.v46i1.188,https://openalex.org/W1891216109,2014.0,medium,https://journalofweathermodification.org/index.php/JWM/article/download/188/pdf,https://doi.org/10.54782/jwm.v46i1.188,no_matches,0,,,channel_d:Bart Geerts,,html_scrape,
The Impact of Plantations on Weather and Climate in Coastal Desert Regions,10.1175/jamc-d-13-0208.1,https://openalex.org/W2085551074,2014.0,medium,https://doi.org/10.1175/jamc-d-13-0208.1,https://journals.ametsoc.org/doi/full/10.1175/jamc-d-13-0208.1,no_matches,0,,,channel_d:Volker Wulfmeyer,,html_scrape,
The Impacts of Atmospheric Stability on the Accuracy of Wind Speed Extrapolation Methods,10.3390/resources3010081,https://openalex.org/W2069788530,2014.0,medium,https://www.mdpi.com/2079-9276/3/1/81/pdf?version=1395734648,https://www.mdpi.com/2079-9276/3/1/81/full?version=1395734648,no_matches,0,,,channel_d:Petra M. Klein,,html_scrape,
The impact of meteorological parameters on urban air quality,10.1016/j.atmosenv.2013.12.006,https://openalex.org/W2087629641,2014.0,medium,https://doi.org/10.1016/j.atmosenv.2013.12.006,https://doi.org/10.1016/j.atmosenv.2013.12.006,no_matches,0,,,channel_d:Petra M. Klein,,html_scrape,
Using Varied Microphysics to Account for Uncertainty in Warm-Season QPF in a Convection-Allowing Ensemble,10.1175/mwr-d-13-00297.1,https://openalex.org/W2072939429,2014.0,medium,https://doi.org/10.1175/mwr-d-13-00297.1,https://journals.ametsoc.org/doi/full/10.1175/mwr-d-13-00297.1,no_matches,0,,,channel_d:Xuguang Wang,,html_scrape,
Utility-Scale Wind Turbine Wake Characterization Using Nacelle-Based Long-Range Scanning Lidar,10.1175/jtech-d-13-00218.1,https://openalex.org/W2141676901,2014.0,medium,https://doi.org/10.1175/jtech-d-13-00218.1,https://journals.ametsoc.org/doi/full/10.1175/jtech-d-13-00218.1,no_matches,0,,,channel_d:Julie K. Lundquist,,html_scrape,
Wind Field of a Nonmesocyclone Anticyclonic Tornado Crossing the Hong Kong International Airport,10.1155/2014/597378,https://openalex.org/W2037177842,2014.0,medium,https://downloads.hindawi.com/journals/amete/2014/597378.pdf,https://doi.org/10.1155/2014/597378,no_matches,0,,,channel_e:PECAN,,html_scrape,
A Dryline in Southeast Wyoming. Part I: Multiscale Analysis Using Observations and Modeling on 22 June 2010,10.1175/mwr-d-13-00049.1,https://openalex.org/W2033780238,2013.0,medium,https://journals.ametsoc.org/downloadpdf/journals/mwre/142/1/mwr-d-13-00049.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/mwr-d-13-00049.1,no_matches,0,,,channel_d:Bart Geerts,,html_scrape,
A Feasibility Study for Probabilistic Convection Initiation Forecasts Based on Explicit Numerical Guidance,10.1175/bams-d-11-00264,https://openalex.org/W4245054362,2013.0,medium,https://doi.org/10.1175/bams-d-11-00264,https://journals.ametsoc.org/doi/full/10.1175/bams-d-11-00264,no_matches,0,,,channel_d:Michael C. Coniglio,,html_scrape,
A Numerical Study of Atmospheric and Wake Turbulence Impacts on Wind Turbine Fatigue Loadings,10.1115/1.4023319,https://openalex.org/W2078145890,2013.0,medium,https://doi.org/10.1115/1.4023319,https://doi.org/10.1115/1.4023319,no_matches,0,,,channel_d:Patrick Moriarty,,html_scrape,
A general Ritz formulation for the free vibration analysis of thick trapezoidal and triangular laminated plates resting on elastic supports,10.1016/j.ijmecsci.2012.12.016,https://openalex.org/W2090931869,2013.0,medium,https://www.sciencedirect.com/science/article/pii/S0020740313000027,https://doi.org/10.1016/j.ijmecsci.2012.12.016,no_matches,0,,,channel_a:CLAMPS-2,,html_scrape,
Aeroecology,10.1007/978-1-4614-7397-8_8,https://openalex.org/W4256015432,2013.0,medium,https://doi.org/10.1007/978-1-4614-7397-8_8,https://link.springer.com/article/10.1007/978-1-4614-7397-8_8,no_matches,0,,,channel_d:Phillip B. Chilson,,html_scrape,
Aerosol classification from airborne HSRL and comparisons with the CALIPSO vertical feature mask,10.5194/amt-6-1397-2013,https://openalex.org/W2015471054,2013.0,medium,https://amt.copernicus.org/articles/6/1397/2013/amt-6-1397-2013.pdf,https://amt.copernicus.org/articles/6/1397/2013/amt-6-1397-2013.html,no_matches,0,,,channel_e:PECAN,,html_scrape,
Airborne measurements of the impact of ground-based glaciogenic cloud seeding on orographic precipitation,10.1007/s00376-012-2128-2,https://openalex.org/W2128387769,2013.0,medium,https://doi.org/10.1007/s00376-012-2128-2,https://link.springer.com/article/10.1007/s00376-012-2128-2,error,0,,,channel_d:Bart Geerts,,html_scrape,"Timeout 25000ms exceeded.
=========================== logs ===========================
""load"" event fired
============================================================"
An evaluation of CALIOP/CALIPSO's aerosol‐above‐cloud detection and retrieval capability over North America,10.1002/2013jd020178,https://openalex.org/W1562701762,2013.0,medium,https://doi.org/10.1002/2013jd020178,https://onlinelibrary.wiley.com/doi/full/10.1002/2013jd020178,no_matches,0,,,channel_e:PECAN,,html_scrape,
"Analysis of Tornado-Induced Tree Fall Using Aerial Photography from the Joplin, Missouri, and Tuscaloosa–Birmingham, Alabama, Tornadoes of 2011",10.1175/jamc-d-12-0206.1,https://openalex.org/W1994737602,2013.0,medium,https://doi.org/10.1175/jamc-d-12-0206.1,https://journals.ametsoc.org/doi/full/10.1175/jamc-d-12-0206.1,no_matches,0,,,channel_e:PECAN,,html_scrape,
